Column1	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	seqnames	start	end	width	strand	source	type	score	phase	gene_id	transcript_id	exon_number	exon_id
9984	ACOT7	509.6287946	0.03029214	0.141642827	0.21386286	0.830654003	0.923023399	chr1	6264272	6385768	121497	-	refGene	transcript	NA	NA	ACOT7	NM_181864	NA	NA
9985	DNER	5.12466189	-1.693840062	1.124337298	-1.506523057	0.131932953	0.314695814	chr2	229357629	229714555	356927	-	refGene	transcript	NA	NA	DNER	NM_139072	NA	NA
9986	TEDC1	633.2493269	-0.035228615	0.194655918	-0.180978906	0.856384133	0.934206387	chr14	105491246	105499248	8003	+	refGene	transcript	NA	NA	TEDC1	NM_001367178	NA	NA
9987	LLGL1	725.8563112	0.34618187	0.151961484	2.278089558	0.022721242	0.086148525	chr17	951	5248	4298	+	refGene	transcript	NA	NA	LLGL1	NM_004140	NA	NA
9988	ZDHHC11B	147.6097263	-0.017874329	0.241365399	-0.074055061	0.940966573	0.974964612	chr5	710355	784729	74375	-	refGene	transcript	NA	NA	ZDHHC11B	NR_147096	NA	NA
9989	UBLCP1	750.8134106	-0.208747108	0.156554068	-1.333386673	0.182404943	0.389070875	chr5	159263290	159286034	22745	+	refGene	transcript	NA	NA	UBLCP1	NM_145049	NA	NA
9990	CRISPLD2	55.26287958	0.459578475	0.485240908	0.947114037	0.343580673	0.576520271	chr16	84819985	84909508	89524	+	refGene	transcript	NA	NA	CRISPLD2	NM_031476	NA	NA
9991	CPE	909.8008667	0.043974275	0.119777534	0.367132918	0.713519874	0.859177256	chr4	165379008	165498547	119540	+	refGene	transcript	NA	NA	CPE	NM_001873	NA	NA
9992	CLEC4GP1	4.189475876	-1.562487064	0.838400515	-1.863652319	0.062370545	0.184795815	chr19	7787484	7791012	3529	+	refGene	transcript	NA	NA	CLEC4GP1	NR_002931	NA	NA
9993	TAB3	409.4104236	-0.424914552	0.157935123	-2.690437337	0.007135844	0.034374413	chrX	30827442	30889254	61813	-	refGene	transcript	NA	NA	TAB3	NM_152787	NA	NA
9994	PEBP1	3428.459228	0.179801295	0.108666158	1.654620886	0.098001424	0.256461902	chr12	118136124	118145584	9461	+	refGene	transcript	NA	NA	PEBP1	NM_002567	NA	NA
9995	ZNF654	1721.075279	0.152564111	0.167835082	0.90901204	0.36334377	0.59624214	chr3	88059255	88144660	85406	+	refGene	transcript	NA	NA	ZNF654	NM_001350134	NA	NA
9996	RRAGA	1452.32016	0.282425602	0.106542295	2.650830855	0.008029404	0.037856348	chr9	19049427	19051023	1597	+	refGene	transcript	NA	NA	RRAGA	NM_006570	NA	NA
9997	NDUFA7	663.5889143	0.876971026	0.151852905	5.775134988	7.69E-09	0.000000159	chr19	8308603	8321413	12811	-	refGene	transcript	NA	NA	NDUFA7	NR_135539	NA	NA
9998	RAB11B-AS1	32.08078263	-0.215457136	0.294138292	-0.732502847	0.463861706	0.684265163	chr19	8374376	8390691	16316	-	refGene	transcript	NA	NA	RAB11B-AS1	NR_038237	NA	NA
9999	ZMAT2	1576.333872	-0.299950063	0.172215074	-1.741717819	0.081557833	0.224603582	chr5	140700447	140706686	6240	+	refGene	transcript	NA	NA	ZMAT2	NM_144723	NA	NA
10000	ADNP2	1113.551461	0.065902328	0.213073962	0.309293202	0.757098501	0.883861266	chr18	80109262	80140345	31084	+	refGene	transcript	NA	NA	ADNP2	NM_014913	NA	NA
10001	NT5DC3	467.3248846	-0.033901186	0.126968968	-0.267003711	0.789466304	0.902509324	chr12	103772310	103841234	68925	-	refGene	transcript	NA	NA	NT5DC3	NM_001031701	NA	NA
10002	GGA2	2107.716034	-0.027516128	0.120651008	-0.228063808	0.819596636	0.916222065	chr16	23463542	23510494	46953	-	refGene	transcript	NA	NA	GGA2	NM_015044	NA	NA
10003	TTBK2	423.0995561	-0.259793605	0.205741845	-1.262716416	0.206691112	0.420199852	chr15	42738730	42920778	182049	-	refGene	transcript	NA	NA	TTBK2	NM_173500	NA	NA
10004	CLCN3	3157.535038	0.137415161	0.115990188	1.184713676	0.236130673	0.457794186	chr4	169620578	169723671	103094	+	refGene	transcript	NA	NA	CLCN3	NM_173872	NA	NA
10005	TLR1	40.61692205	0.056173301	0.366167226	0.153408872	0.878075849	0.944923623	chr4	38796255	38804791	8537	-	refGene	transcript	NA	NA	TLR1	NM_003263	NA	NA
10006	HSPB1	11.549589	0.667269858	0.877153378	0.760721984	0.446823141	0.670600095	chr7	76302673	76304292	1620	+	refGene	transcript	NA	NA	HSPB1	NM_001540	NA	NA
10007	ZNF561-AS1	65.31840405	0.005003285	0.270083718	0.018524942	0.98522008	0.995099993	chr19	9621482	9634862	13381	+	refGene	transcript	NA	NA	ZNF561-AS1	NR_122038	NA	NA
10008	ZBTB42	164.4536023	1.04990252	0.218477048	4.805550654	0.00000154	0.0000213	chr14	104801101	104804711	3611	+	refGene	transcript	NA	NA	ZBTB42	NM_001137601	NA	NA
10009	ZNF812P	2.956818705	-1.313869236	1.4814696	-0.886868847	0.375149516	0.607879115	chr19	9688860	9700776	11917	-	refGene	transcript	NA	NA	ZNF812P	NR_146444	NA	NA
10010	ZNF846	72.66126644	-0.500719398	0.249611181	-2.005997471	0.044856518	0.145396382	chr19	9751993	9768738	16746	-	refGene	transcript	NA	NA	ZNF846	NR_148544	NA	NA
10011	LOC100505555	6.288572165	-1.309816932	0.687749635	-1.904496732	0.056845522	0.172764366	chr19	9787406	9793180	5775	-	refGene	transcript	NA	NA	LOC100505555	NR_148545	NA	NA
10012	CREBRF	237.9715872	-0.604103568	0.271279496	-2.226867773	0.025956112	0.095403441	chr5	173056352	173139282	82931	+	refGene	transcript	NA	NA	CREBRF	NM_153607	NA	NA
10013	SPG7	1817.019574	-0.278076665	0.173806963	-1.599916707	0.109617063	0.276520256	chr16	89508403	89557766	49364	+	refGene	transcript	NA	NA	SPG7	NM_003119	NA	NA
10014	STARD5	78.08988186	-0.850148164	0.454383656	-1.870991954	0.061346196	0.18221839	chr15	81309053	81324141	15089	-	refGene	transcript	NA	NA	STARD5	NM_181900	NA	NA
10015	SNORD105B	34.58946758	0.304302617	0.414299033	0.734499945	0.462644093	0.683382369	chr19	10109749	10109840	92	+	refGene	transcript	NA	NA	SNORD105B	NR_003688	NA	NA
10016	CFAP157	5.889378745	2.089691458	1.034011431	2.020955857	0.043284335	0.141522297	chr9	127706988	127716002	9015	+	refGene	transcript	NA	NA	CFAP157	NM_001012502	NA	NA
10017	SLIT2	7099.166346	0.678378539	0.208170309	3.258767025	0.001118975	0.007405141	chr4	20251905	20620561	368657	+	refGene	transcript	NA	NA	SLIT2	NM_004787	NA	NA
10018	RAP2A	665.1389926	0.165404208	0.244688962	0.675977399	0.499054995	0.710234536	chr13	97434169	97469128	34960	+	refGene	transcript	NA	NA	RAP2A	NM_021033	NA	NA
10019	GDPD1	52.45067983	-0.611222465	0.413095151	-1.479616652	0.13897558	0.325432184	chr17	59220511	59273021	52511	+	refGene	transcript	NA	NA	GDPD1	NM_001165994	NA	NA
10020	ILF3-DT	295.921891	0.472830964	0.214687423	2.202415755	0.027635954	0.099866701	chr19	10651862	10653872	2011	-	refGene	transcript	NA	NA	ILF3-DT	NR_024333	NA	NA
10021	WBP4	435.8378975	-0.32397883	0.185178463	-1.749549189	0.080196134	0.221852243	chr13	41061509	41084006	22498	+	refGene	transcript	NA	NA	WBP4	NM_007187	NA	NA
10022	RPL14	10284.93783	0.197581499	0.142487415	1.3866593	0.165545677	0.364646418	chr3	40457339	40468587	11249	+	refGene	transcript	NA	NA	RPL14	NM_003973	NA	NA
10023	BTAF1	3332.943576	-0.080479053	0.173875513	-0.462854437	0.643468709	0.814245181	chr10	91923770	92031437	107668	+	refGene	transcript	NA	NA	BTAF1	NM_003972	NA	NA
10024	TMED1	404.8278117	-0.019566847	0.137333775	-0.142476584	0.886703574	0.948525024	chr19	10832067	10835740	3674	-	refGene	transcript	NA	NA	TMED1	NR_104015	NA	NA
10025	TRIM27	6223.873678	0.296483852	0.231699724	1.279603817	0.200684507	0.412661108	chr6	168586	189570	20985	-	refGene	transcript	NA	NA	TRIM27	NM_006510	NA	NA
10026	MYBL2	1727.361277	0.27852537	0.132087424	2.108644127	0.034975311	0.120258573	chr20	43667114	43716482	49369	+	refGene	transcript	NA	NA	MYBL2	NM_002466	NA	NA
10027	TFAM	1435.215486	0.013943568	0.180725682	0.07715322	0.938501656	0.974037142	chr10	58385410	58399220	13811	+	refGene	transcript	NA	NA	TFAM	NM_003201	NA	NA
10028	MXD1	408.9324304	0.163620252	0.266041188	0.615018499	0.538542503	0.741798288	chr2	69915109	69942944	27836	+	refGene	transcript	NA	NA	MXD1	NM_002357	NA	NA
10029	MARCKS	6416.501046	0.97591639	0.191954754	5.084095974	0.000000369	0.00000581	chr6	113857345	113863475	6131	+	refGene	transcript	NA	NA	MARCKS	NM_002356	NA	NA
10030	CITED2	496.8947087	-0.350386855	0.213895965	-1.638118116	0.101397057	0.262197366	chr6	139371807	139374648	2842	-	refGene	transcript	NA	NA	CITED2	NM_006079	NA	NA
10031	SGSM2	750.9686365	-0.515659989	0.20322745	-2.537354029	0.011169394	0.049146522	chr17	2337501	2381054	43554	+	refGene	transcript	NA	NA	SGSM2	NM_014853	NA	NA
10032	CSNK2A2	770.6474248	-0.044738625	0.171171438	-0.261367347	0.793809236	0.904347952	chr16	58157908	58198106	40199	-	refGene	transcript	NA	NA	CSNK2A2	NM_001896	NA	NA
10033	PTGS2	24.05195082	-0.541166688	0.517977885	-1.044767941	0.296130235	0.52669189	chr1	186671791	186680423	8633	-	refGene	transcript	NA	NA	PTGS2	NM_000963	NA	NA
10034	TF	20.31304501	-0.590696172	0.56816715	-1.039652102	0.298501561	0.529103805	chr3	133746393	133796641	50249	+	refGene	transcript	NA	NA	TF	NM_001063	NA	NA
10035	RNF157	115.2948102	-0.743908378	0.229232118	-3.245218803	0.001173604	0.007698806	chr17	76142474	76240493	98020	-	refGene	transcript	NA	NA	RNF157	NM_001330501	NA	NA
10036	LOC105372273	7.131379646	-0.184288022	0.796382716	-0.231406356	0.816999128	0.915300569	chr19	11203628	11216168	12541	+	refGene	transcript	NA	NA	LOC105372273	NR_134909	NA	NA
10037	AGTPBP1	1350.789044	0.146232604	0.281975307	0.518600745	0.604039189	0.787647769	chr9	85546539	85742029	195491	-	refGene	transcript	NA	NA	AGTPBP1	NM_001286715	NA	NA
10038	NTRK1	3.526015023	0.026571886	0.748837259	0.035484194	0.97169365	0.989561816	chr1	156860879	156881850	20972	+	refGene	transcript	NA	NA	NTRK1	NM_001012331	NA	NA
10039	FARS2	244.239474	-0.103571523	0.150553885	-0.687936567	0.491492728	0.704728896	chr6	5261513	5771583	510071	+	refGene	transcript	NA	NA	FARS2	NM_006567	NA	NA
10040	CTCF	1718.807489	-0.187795116	0.11758717	-1.597071474	0.110249776	0.27756528	chr16	67562526	67639177	76652	+	refGene	transcript	NA	NA	CTCF	NM_006565	NA	NA
10041	HNRNPA1P10	1571.163878	-0.312866001	0.234118671	-1.336356469	0.181432787	0.387999325	chr19	11665736	11667089	1354	-	refGene	transcript	NA	NA	HNRNPA1P10	NR_002944	NA	NA
10042	ZNF833P	26.44923814	0.251618766	0.347141058	0.724831478	0.468555422	0.687571805	chr19	11673998	11686569	12572	+	refGene	transcript	NA	NA	ZNF833P	NR_028594	NA	NA
10043	ZNF433-AS1	107.2703773	0.086220454	0.201474076	0.42794813	0.668688885	0.830543875	chr19	11987617	12003811	16195	+	refGene	transcript	NA	NA	ZNF433-AS1	NR_134930	NA	NA
10044	PNPO	1022.759502	0.552322637	0.118151851	4.67468457	0.00000294	0.0000386	chr17	47941571	47949308	7738	+	refGene	transcript	NA	NA	PNPO	NM_018129	NA	NA
10045	ZNF625-ZNF20	9.268019784	-0.179934573	0.512231408	-0.351275947	0.725381338	0.867432777	chr19	12131353	12156731	25379	-	refGene	transcript	NA	NA	ZNF625-ZNF20	NR_037802	NA	NA
10046	SLC3A2	1939.194586	0.190168881	0.181544919	1.047503186	0.294867564	0.52503929	chr11	62880896	62888860	7965	+	refGene	transcript	NA	NA	SLC3A2	NM_001013251	NA	NA
10047	LOC100289333	6.10096279	-0.525922743	0.834484822	-0.630236439	0.528539902	0.734760318	chr19	12195015	12207576	12562	+	refGene	transcript	NA	NA	LOC100289333	NR_104179	NA	NA
10048	ZNF799	265.662706	-0.367013325	0.185278145	-1.980877591	0.047605003	0.151920293	chr19	12390014	12400980	10967	-	refGene	transcript	NA	NA	ZNF799	NM_001322497	NA	NA
10049	ADO	892.0852878	-0.579078816	0.134314625	-4.311360861	0.0000162	0.000182072	chr10	62804720	62808479	3760	+	refGene	transcript	NA	NA	ADO	NM_032804	NA	NA
10050	FCSK	349.9019257	-0.210154542	0.19490839	-1.078222144	0.280934632	0.509326995	chr16	70454595	70480274	25680	+	refGene	transcript	NA	NA	FCSK	NM_145059	NA	NA
10051	FAAP24	131.1237597	0.007176851	0.321910354	0.022294563	0.982212986	0.99382506	chr19	32972242	32978224	5983	+	refGene	transcript	NA	NA	FAAP24	NM_152266	NA	NA
10052	TICRR	1316.526382	-0.012401265	0.214455815	-0.057826668	0.953886696	0.980278084	chr15	89575469	89628022	52554	+	refGene	transcript	NA	NA	TICRR	NM_152259	NA	NA
10053	PTH2	6.498009337	0.545314188	0.659901166	0.826357364	0.408601402	0.637893884	chr19	49422419	49423441	1023	-	refGene	transcript	NA	NA	PTH2	NM_178449	NA	NA
10054	SAPCD2	1939.496437	0.419649395	0.227114286	1.847745479	0.064639171	0.189186591	chr9	137062127	137070557	8431	-	refGene	transcript	NA	NA	SAPCD2	NM_178448	NA	NA
10055	SLC4A4	35.20352731	-3.847939092	0.506410092	-7.598464478	3E-14	1.24E-12	chr4	71187286	71572087	384802	+	refGene	transcript	NA	NA	SLC4A4	NM_001134742	NA	NA
10056	SNORD135	3.622591929	-0.444968042	0.79984256	-0.556319536	0.577992434	0.76925945	chr19	12703597	12703671	75	-	refGene	transcript	NA	NA	SNORD135	NR_132756	NA	NA
10057	CHCHD5	281.051738	-0.404351289	0.253921974	-1.592423383	0.111289606	0.279432335	chr2	112584854	112589040	4187	+	refGene	transcript	NA	NA	CHCHD5	NM_001304354	NA	NA
10058	C20orf27	668.212075	0.330830038	0.175784097	1.882024844	0.059832643	0.178938983	chr20	3753508	3767753	14246	-	refGene	transcript	NA	NA	C20orf27	NM_001039140	NA	NA
10059	RASSF6	8.924712913	-5.615495184	1.300757078	-4.317097541	0.0000158	0.00017801	chr4	73571550	73620631	49082	-	refGene	transcript	NA	NA	RASSF6	NM_001270392	NA	NA
10060	PAX9	48.23118727	-2.293053216	0.469088936	-4.888312304	0.00000102	0.0000147	chr14	36657568	36677806	20239	+	refGene	transcript	NA	NA	PAX9	NM_006194	NA	NA
10061	NIPA1	1454.202013	-0.133266464	0.104208973	-1.278838675	0.200953872	0.413112141	chr15	22786225	22829789	43565	+	refGene	transcript	NA	NA	NIPA1	NM_001142275	NA	NA
10062	AVEN	127.7295572	-0.252918247	0.211816344	-1.194045002	0.232460365	0.453285363	chr15	33866227	34039204	172978	-	refGene	transcript	NA	NA	AVEN	NM_020371	NA	NA
10063	GPR84	113.8369597	-11.25182221	1.617790028	-6.95505722	3.52E-12	1.12E-10	chr12	54362445	54364486	2042	-	refGene	transcript	NA	NA	GPR84	NM_020370	NA	NA
10064	UTP3	900.1998049	0.052682289	0.164161537	0.320917374	0.748273007	0.880227124	chr4	70688532	70690551	2020	+	refGene	transcript	NA	NA	UTP3	NM_020368	NA	NA
10065	FAXDC2	549.7431426	0.732974028	0.227413589	3.223088087	0.001268165	0.008237341	chr5	154818492	154850603	32112	-	refGene	transcript	NA	NA	FAXDC2	NM_032385	NA	NA
10066	PTOV1	782.7884501	-0.085799041	0.137744987	-0.62288322	0.533361266	0.738282478	chr19	49851159	49860742	9584	+	refGene	transcript	NA	NA	PTOV1	NM_017432	NA	NA
10067	PIGW	941.4294028	0.002290346	0.136963797	0.016722271	0.98665818	0.995517672	chr17	36534987	36539303	4317	+	refGene	transcript	NA	NA	PIGW	NM_001346754	NA	NA
10068	CAPN13	248.8707616	2.595593308	0.309636464	8.382712011	5.17E-17	2.76E-15	chr2	30722771	30807446	84676	-	refGene	transcript	NA	NA	CAPN13	NM_144575	NA	NA
10069	NUP54	1327.558147	0.282295818	0.119534085	2.361634497	0.018194571	0.072751856	chr4	76114659	76148515	33857	-	refGene	transcript	NA	NA	NUP54	NM_001278603	NA	NA
10070	ALDH6A1	220.5285886	-0.405065545	0.210564555	-1.923711924	0.054390703	0.167242298	chr14	74056847	74084453	27607	-	refGene	transcript	NA	NA	ALDH6A1	NM_001278593	NA	NA
10071	LOC284454	708.9927702	-1.692041615	0.2013012	-8.405521738	4.26E-17	2.3E-15	chr19	13834516	13842918	8403	-	refGene	transcript	NA	NA	LOC284454	NR_036515	NA	NA
10072	PODNL1	45.63289861	0.619195613	0.491794994	1.259052288	0.208011446	0.4221048	chr19	13931187	13953392	22206	-	refGene	transcript	NA	NA	PODNL1	NM_001146254	NA	NA
10073	MISP3	21.2454046	0.250834992	0.343864087	0.729459693	0.465720515	0.685446981	chr19	14073009	14075062	2054	+	refGene	transcript	NA	NA	MISP3	NR_111941	NA	NA
10074	GPBP1L1	1985.159486	0.041294098	0.132459766	0.311748236	0.755231866	0.883180175	chr1	45627304	45686533	59230	-	refGene	transcript	NA	NA	GPBP1L1	NM_021639	NA	NA
10075	C12orf10	664.5574035	0.221579366	0.093231808	2.376649881	0.017470662	0.070402634	chr12	53299695	53307177	7483	+	refGene	transcript	NA	NA	C12orf10	NM_021640	NA	NA
10076	CAPRIN1	8405.880538	-0.083272175	0.067130373	-1.240454519	0.214807326	0.430810649	chr11	34051731	34099060	47330	+	refGene	transcript	NA	NA	CAPRIN1	NM_203364	NA	NA
10077	LOC100507373	5.116766724	-1.000058687	0.945466449	-1.057741063	0.290173509	0.519913876	chr19	14137152	14171263	34112	+	refGene	transcript	NA	NA	LOC100507373	NR_045214	NA	NA
10078	FGB	3.492820253	-0.69869954	0.968145925	-0.721688251	0.470486167	0.688917077	chr4	154562980	154572763	9784	+	refGene	transcript	NA	NA	FGB	NM_001184741	NA	NA
10079	LINC01841	10.75615842	-1.537275366	0.592723054	-2.593581193	0.009498211	0.043054733	chr19	14305458	14363990	58533	-	refGene	transcript	NA	NA	LINC01841	NR_134908	NA	NA
10080	LINC01842	31.70112168	-0.021283262	0.446876482	-0.047626722	0.962013735	0.984178303	chr19	14333743	14343913	10171	+	refGene	transcript	NA	NA	LINC01842	NR_134916	NA	NA
10081	NUDT17	165.1033977	0.504704644	0.195991248	2.575138682	0.01001999	0.044987822	chr1	145845630	145848953	3324	+	refGene	transcript	NA	NA	NUDT17	NM_001012758	NA	NA
10082	LINC01116	90.61570459	1.196017995	0.400418579	2.986919334	0.002818041	0.016056708	chr2	176629581	176637574	7994	-	refGene	transcript	NA	NA	LINC01116	NR_040001	NA	NA
10083	GPRIN1	485.5543953	0.162379533	0.138780952	1.170041931	0.241984095	0.464749457	chr5	176595802	176610156	14355	-	refGene	transcript	NA	NA	GPRIN1	NM_052899	NA	NA
10084	CCDC102A	428.3602439	-0.566334333	0.14110897	-4.013453801	0.0000598	0.000581744	chr16	57512181	57536571	24391	-	refGene	transcript	NA	NA	CCDC102A	NM_033212	NA	NA
10085	TECR	820.055039	0.370832636	0.142605234	2.600413925	0.009311137	0.04239288	chr19	14529567	14565980	36414	+	refGene	transcript	NA	NA	TECR	NR_038103	NA	NA
10086	NEU4	14.26989757	-0.833516928	0.706367203	-1.180005137	0.237998172	0.460280272	chr2	21291	29511	8221	+	refGene	transcript	NA	NA	NEU4	NM_001167601	NA	NA
10087	SNORA104	547.2795236	0.258683435	0.341237528	0.758074404	0.448406442	0.671816563	chr19	14622213	14622351	139	+	refGene	transcript	NA	NA	SNORA104	NR_132784	NA	NA
10088	PIGC	901.535954	-0.31691955	0.136787648	-2.316872568	0.020510674	0.079604164	chr1	172441457	172444069	2613	-	refGene	transcript	NA	NA	PIGC	NM_153747	NA	NA
10089	PRXL2C	450.3859234	0.587649652	0.198821941	2.955657956	0.003120029	0.01744639	chr9	96639578	96655317	15740	-	refGene	transcript	NA	NA	PRXL2C	NM_153698	NA	NA
10090	CLCNKA	2.944289439	0.620548222	1.932844921	0.321054325	0.748169222	0.880217893	chr1	16022036	16034050	12015	+	refGene	transcript	NA	NA	CLCNKA	NM_004070	NA	NA
10091	CHRNA5	258.6912555	-0.155347601	0.349042286	-0.44506814	0.656270512	0.823495021	chr15	78565520	78595269	29750	+	refGene	transcript	NA	NA	CHRNA5	NM_000745	NA	NA
10092	TMOD2	487.5320691	1.418733184	0.101302163	14.00496438	1.45E-44	4.8E-42	chr15	51751597	51816361	64765	+	refGene	transcript	NA	NA	TMOD2	NM_014548	NA	NA
10093	ACADS	279.2543571	0.052262848	0.328504932	0.15909304	0.873595572	0.942429066	chr12	120725826	120740008	14183	+	refGene	transcript	NA	NA	ACADS	NM_001302554	NA	NA
10094	SEC31A	2406.436645	0.727250657	0.114532603	6.349726105	2.16E-10	5.51E-09	chr4	82818509	82891280	72772	-	refGene	transcript	NA	NA	SEC31A	NM_001077206	NA	NA
10095	CCDC30	69.16400204	-0.744028719	0.311328207	-2.389853223	0.016855107	0.068453245	chr1	42463286	42657190	193905	+	refGene	transcript	NA	NA	CCDC30	NM_001355224	NA	NA
10096	ENO1	68471.66156	0.41927611	0.072708919	5.766501774	8.09E-09	0.000000166	chr1	8861000	8878686	17687	-	refGene	transcript	NA	NA	ENO1	NM_001353346	NA	NA
10097	SMYD5	637.8227302	0.434939855	0.120739822	3.602290023	0.000315426	0.002510325	chr2	73214245	73227221	12977	+	refGene	transcript	NA	NA	SMYD5	NM_006062	NA	NA
10098	BCL10	703.1362826	-0.4535778	0.130405926	-3.478199304	0.000504794	0.003744138	chr1	85265776	85276632	10857	-	refGene	transcript	NA	NA	BCL10	NM_003921	NA	NA
10099	DECR1	756.9306721	-0.083204578	0.137133898	-0.606739685	0.544023681	0.74611285	chr8	90001352	90053633	52282	+	refGene	transcript	NA	NA	DECR1	NM_001330575	NA	NA
10100	EXTL3	752.6845846	0.443727849	0.101620715	4.366509799	0.0000126	0.000145524	chr8	28701501	28755596	54096	+	refGene	transcript	NA	NA	EXTL3	NM_001440	NA	NA
10101	SRPRA	721.1210048	0.055778661	0.156097427	0.357332355	0.720843011	0.864007319	chr11	126262939	126268895	5957	-	refGene	transcript	NA	NA	SRPRA	NM_003139	NA	NA
10102	GUCD1	1615.223733	0.261180196	0.092910055	2.811107967	0.004937122	0.025405412	chr22	24540440	24555894	15455	-	refGene	transcript	NA	NA	GUCD1	NM_001284253	NA	NA
10103	PKD1L2	7.502088105	1.954742495	0.706536542	2.76665449	0.005663474	0.028434428	chr16	81100877	81220394	119518	-	refGene	transcript	NA	NA	PKD1L2	NR_126532	NA	NA
10104	RGCC	9.960130796	1.067781025	0.738498768	1.445880576	0.148210701	0.339266125	chr13	41457550	41470871	13322	+	refGene	transcript	NA	NA	RGCC	NM_014059	NA	NA
10105	MCTS1	738.9123683	0.534833767	0.152753562	3.501285075	0.00046302	0.003497105	chrX	120604101	120621159	17059	+	refGene	transcript	NA	NA	MCTS1	NM_014060	NA	NA
10106	BISPR	99.44679867	-1.491547806	0.208196941	-7.1641197	7.83E-13	2.71E-11	chr19	17405686	17415736	10051	+	refGene	transcript	NA	NA	BISPR	NR_130765	NA	NA
10107	CHRD	5.186718739	-1.707696743	1.021275339	-1.672121786	0.094500309	0.249872917	chr3	184380073	184389835	9763	+	refGene	transcript	NA	NA	CHRD	NM_001304472	NA	NA
10108	PPP1R2	1053.76169	0.114131121	0.130178285	0.87672933	0.380633672	0.612797952	chr3	195514428	195543325	28898	-	refGene	transcript	NA	NA	PPP1R2	NR_133014	NA	NA
10109	PTPN11	6195.627445	0.09530566	0.127640638	0.746671759	0.455261721	0.677906166	chr12	112418947	112486923	67977	+	refGene	transcript	NA	NA	PTPN11	NM_080601	NA	NA
10110	NOTCH2NLB	1160.91532	0.305668786	0.18487394	1.653390338	0.098251448	0.256872019	chr1	148600285	148679746	79462	-	refGene	transcript	NA	NA	NOTCH2NLB	NM_001364007	NA	NA
10111	PRKCI	1860.323232	-0.095510675	0.166833673	-0.572490391	0.566989794	0.761967228	chr3	170222424	170305977	83554	+	refGene	transcript	NA	NA	PRKCI	NM_002740	NA	NA
10112	ZNF221	92.19298818	-0.422969673	0.347625231	-1.216740431	0.223702991	0.442318172	chr19	43951223	43967600	16378	+	refGene	transcript	NA	NA	ZNF221	NM_001297588	NA	NA
10113	SNORA68	206.1579984	-0.145764073	0.299428309	-0.486807922	0.626394456	0.802262822	chr19	17862588	17862720	133	+	refGene	transcript	NA	NA	SNORA68	NR_000012	NA	NA
10114	RCOR1	2234.239011	0.077395885	0.266760022	0.290132997	0.771714493	0.891910159	chr14	102592649	102730559	137911	+	refGene	transcript	NA	NA	RCOR1	NM_015156	NA	NA
10115	WWTR1	1805.620001	0.363175767	0.223175643	1.627309156	0.103671454	0.26661141	chr3	149517229	149703273	186045	-	refGene	transcript	NA	NA	WWTR1	NM_001168278	NA	NA
10116	LOC102725254	6.329287889	-0.724671171	0.884643451	-0.819167508	0.41269085	0.641161349	chr19	18204730	18205563	834	+	refGene	transcript	NA	NA	LOC102725254	NR_134910	NA	NA
10117	SETD1A	479.8710762	-0.113552596	0.213137133	-0.532767773	0.594194345	0.780970073	chr16	30957754	30984662	26909	+	refGene	transcript	NA	NA	SETD1A	NM_014712	NA	NA
10118	RPL39L	381.1840056	0.459445433	0.141492123	3.247144951	0.00116569	0.007662104	chr3	187120951	187139496	18546	-	refGene	transcript	NA	NA	RPL39L	NM_052969	NA	NA
10119	EPN2	449.3534299	0.004980517	0.204757219	0.024324013	0.980594159	0.993074446	chr17	19237377	19336715	99339	+	refGene	transcript	NA	NA	EPN2	NM_148921	NA	NA
10120	KDELR1	1659.163511	0.069568774	0.069115312	1.006560944	0.314145811	0.545012132	chr19	48382576	48391551	8976	-	refGene	transcript	NA	NA	KDELR1	NM_006801	NA	NA
10121	WFS1	421.7830824	0.033261346	0.170425169	0.195166865	0.845262318	0.929527022	chr4	6269850	6303265	33416	+	refGene	transcript	NA	NA	WFS1	NM_006005	NA	NA
10122	AGA	131.8522834	0.116099623	0.352755066	0.329122484	0.742063111	0.876906457	chr4	177430775	177442437	11663	-	refGene	transcript	NA	NA	AGA	NM_000027	NA	NA
10123	REX1BD	687.6443892	0.13391431	0.261725334	0.511659714	0.608889185	0.790856936	chr19	18588685	18592337	3653	+	refGene	transcript	NA	NA	REX1BD	NM_001100419	NA	NA
10124	HOMER3	506.6448117	-0.349628347	0.14798037	-2.362667064	0.018143961	0.072630079	chr19	18929201	18939635	10435	-	refGene	transcript	NA	NA	HOMER3	NR_027297	NA	NA
10125	FAM200B	537.2626515	0.075444147	0.111555647	0.676291595	0.498855528	0.710234536	chr4	15681827	15690447	8621	+	refGene	transcript	NA	NA	FAM200B	NM_001145191	NA	NA
10126	HOMER3-AS1	8.940049266	-0.449171575	0.505370949	-0.888795796	0.374112836	0.606889533	chr19	18940254	18946831	6578	+	refGene	transcript	NA	NA	HOMER3-AS1	NR_134912	NA	NA
10127	DHFR2	116.677242	-0.026191565	0.263413423	-0.099431399	0.920795753	0.965572896	chr3	94057922	94062916	4995	-	refGene	transcript	NA	NA	DHFR2	NM_001195643	NA	NA
10128	SHISA7	7.645983982	2.719360416	1.439698912	1.888839668	0.058913316	0.177093749	chr19	55428738	55442863	14126	-	refGene	transcript	NA	NA	SHISA7	NM_001145176	NA	NA
